"user_input","ai_output","confidence","source"
"-c 10223041","# Kompatibilitetsinformation för Produkt 10223041

**Artikelnummer:** 10223041  

### Passar till
- standardprotokollet för SMS-telefoner  
","0.8","Produkt 10223041"
"-c 153501","# Kompatibilitetsinformation för 2.2 Märkningsuppgifter

**Artikelnummer:** 153501  
","0.8","**2.2 Märkningsuppgifter**"
"-c ""**2.2 Märkningsuppgifter**""","# Kompatibilitetsinformation för 2.2 Märkningsuppgifter

**Artikelnummer:** 153501  
","0.7200000000000001","**2.2 Märkningsuppgifter**"
"-c 50130493","# Kompatibilitetsinformation för 11 Innemiljö

**Artikelnummer:** 50130493  
","0.72","**11 Innemiljö**"
"-c ""**11 Innemiljö**""","# Kompatibilitetsinformation för 11 Innemiljö

**Artikelnummer:** 50130493  
","0.648","**11 Innemiljö**"
"-c 556477","# Kompatibilitetsinformation för Produkt 556477

**Artikelnummer:** 556477  
","0.72","Produkt 556477"
"-c 20031","# Kompatibilitetsinformation för Inkoppling skruvplint:

**Artikelnummer:** 20031  
","0.72","**Inkoppling skruvplint:**"
"-c ""**Inkoppling skruvplint:**""","# Kompatibilitetsinformation för Inkoppling skruvplint:

**Artikelnummer:** 20031  
","0.648","**Inkoppling skruvplint:**"
"-c 817345","# Kompatibilitetsinformation för Produkt 817345

**Artikelnummer:** 817345  

### Passar till
- anslutningscentralen  
- inkommande plintrad, märkt IN, i Doskortet  
- utgående plintrad, märkt OUT, med lämplig kabel  
","0.8","Produkt 817345"
"-c 18252","# Kompatibilitetsinformation för Transpondrar MobileKey

**Artikelnummer:** 18252  

### Passar till
- I/O-boxen via dragavlastande kabelingångar  
- både våra diigitala cylindrar

Tekniska specifikationer  
- både våra diigitala cylindrar
Tekniska specifikationer  
- en standardbox på 10 × 10 cm
- x Bestyckad med instickbara och polvändningssäkra skruvplintar s  
- konfiguration och underhåll av motorvredet och I/O-boxen  
","0.8","Produkt 18252"
"-c 222222","# Kompatibilitetsinformation för 6124 & 6125

**Artikelnummer:** 222222  

### Passar till
- Enkelkommando  alternativt Dubbelkommando  
","0.8","6124 & 6125"
"-c ""6124 & 6125""","# Kompatibilitetsinformation för 6124 & 6125

**Artikelnummer:** 222222  

### Passar till
- Enkelkommando  alternativt Dubbelkommando  
","0.7200000000000001","6124 & 6125"
"-c 50138942","# Kompatibilitetsinformation för ASSA Pando Touch Hi-O™

**Artikelnummer:** 50138942  

### Passar till
- systemet, spänning och busskommunikation  
","0.8","ASSA Pando Touch Hi-O™"
"-c ""ASSA Pando Touch Hi-O™""","# Kompatibilitetsinformation för ASSA Pando Touch Hi-O™

**Artikelnummer:** 50138942  

### Passar till
- systemet, spänning och busskommunikation  
","0.7200000000000001","ASSA Pando Touch Hi-O™"
"-c 066004","# Kompatibilitetsinformation för Especificações

**Artikelnummer:** 066004  

### Passar till
- os efeitos mecânicos do envio e do armazenamento recomendamos que rode primeiro cada botão no sentido anti-horário  e, em seguida, no sentido horário  antes de definir o endereço necessário  
","0.8","**Especificações**"
"-c ""**Especificações**""","# Kompatibilitetsinformation för Especificações

**Artikelnummer:** 066004  

### Passar till
- os efeitos mecânicos do envio e do armazenamento recomendamos que rode primeiro cada botão no sentido anti-horário  e, em seguida, no sentido horário  antes de definir o endereço necessário  
","0.7200000000000001","**Especificações**"
"-c 50139368","# Kompatibilitetsinformation för Produkt 50139368

**Artikelnummer:** 50139368  
","0.72","Produkt 50139368"
"-c 00003","# Kompatibilitetsinformation för Produkt 00003

**Artikelnummer:** 00003  
","0.72","Produkt 00003"
"-c 405306","# Kompatibilitetsinformation för 2X-serien Kompaktrepeater handhavande manual

**Artikelnummer:** 405306  
","0.72","2X-serien Kompaktrepeater handhavande manual"
"-c ""2X-serien Kompaktrepeater handhavande manual""","# Kompatibilitetsinformation för 2X-serien Kompaktrepeater handhavande manual

**Artikelnummer:** 405306  
","0.648","2X-serien Kompaktrepeater handhavande manual"
"-c 50139375","# Kompatibilitetsinformation för 2X-FR-D-C

**Artikelnummer:** 50139375  

### Passar till
- brandlarmcentraler i 2X-serien  
- till brandlarmcentraler i 2X-serien  
","0.8","2X-FR-D-C"
"-c ""2X-FR-D-C""","# Kompatibilitetsinformation för 2X-FR-D-C

**Artikelnummer:** 50139375  

### Passar till
- brandlarmcentraler i 2X-serien  
- till brandlarmcentraler i 2X-serien  
","0.7200000000000001","2X-FR-D-C"
"-c 50139376","# Kompatibilitetsinformation för Installationssnabbguide 2X-serien

**Artikelnummer:** 50139376  
","0.72","Installationssnabbguide 2X-serien"
"-c ""Installationssnabbguide 2X-serien""","# Kompatibilitetsinformation för Installationssnabbguide 2X-serien

**Artikelnummer:** 50139376  
","0.648","Installationssnabbguide 2X-serien"
"-c 50140388","# Kompatibilitetsinformation för pro 1500e

**Artikelnummer:** 50140388  

### Passar till
- alla ACTpro-system
- Spänningsövervakning
- Glaskrossövervakning
- Övervakning av nätspänningsnärvaro, utmatningsspänning och sabotage
- Fel rapporterade på webbgränssnittet och programvaran till ACT Enterprise
- Anti-passback
- Brandåsidosättning
- Sluss/Interlock
- Larma/larma av centralapparat för inkräktarlarm
- IO-modulsupport 
- Hisskontroll
- TCP/IP DHCP/Statiska IP-adresser
- Extra rättigheter och dörrplaner ingår
- Webserver inuti
- Statuslysdioder
- Utrymme i inneslutningen för kabelhantering
- Stöder dörrhanteringsteknik med upp till 32 dörrar
- Kompatibel med alla ACT-läsare

[AS1]

#### Produktspecifikation:  
- alla ACTpro-system
- Spänningsövervakning
- Glaskrossövervakning
- Övervakning av nätspänningsnärvaro, utmatningsspänning och sabotage
- Fel rapporterade på webbgränssnittet och programvaran till ACT Enterprise
- Anti-passback
- Brandåsidosättning
- Sluss/Interlock
- Larma/larma av centralapparat för inkräktarlarm
- IO-modulsupport 
- Hisskontroll
- TCP/IP DHCP/Statiska IP-adresser
- Extra rättigheter och dörrplaner ingår
- Webserver inuti
- Statuslysdioder
- Utrymme i inneslutningen för kabelhantering
- Stöder dörrhanteringsteknik med upp till 32 dörrar
- Kompatibel med alla ACT-läsare
[AS1]
#### Produktspecifikation:  
","0.8","pro 1500e"
"-c ""pro 1500e""","# Kompatibilitetsinformation för pro 1500e

**Artikelnummer:** 50140388  

### Passar till
- alla ACTpro-system
- Spänningsövervakning
- Glaskrossövervakning
- Övervakning av nätspänningsnärvaro, utmatningsspänning och sabotage
- Fel rapporterade på webbgränssnittet och programvaran till ACT Enterprise
- Anti-passback
- Brandåsidosättning
- Sluss/Interlock
- Larma/larma av centralapparat för inkräktarlarm
- IO-modulsupport 
- Hisskontroll
- TCP/IP DHCP/Statiska IP-adresser
- Extra rättigheter och dörrplaner ingår
- Webserver inuti
- Statuslysdioder
- Utrymme i inneslutningen för kabelhantering
- Stöder dörrhanteringsteknik med upp till 32 dörrar
- Kompatibel med alla ACT-läsare

[AS1]

#### Produktspecifikation:  
- alla ACTpro-system
- Spänningsövervakning
- Glaskrossövervakning
- Övervakning av nätspänningsnärvaro, utmatningsspänning och sabotage
- Fel rapporterade på webbgränssnittet och programvaran till ACT Enterprise
- Anti-passback
- Brandåsidosättning
- Sluss/Interlock
- Larma/larma av centralapparat för inkräktarlarm
- IO-modulsupport 
- Hisskontroll
- TCP/IP DHCP/Statiska IP-adresser
- Extra rättigheter och dörrplaner ingår
- Webserver inuti
- Statuslysdioder
- Utrymme i inneslutningen för kabelhantering
- Stöder dörrhanteringsteknik med upp till 32 dörrar
- Kompatibel med alla ACT-läsare
[AS1]
#### Produktspecifikation:  
","0.7200000000000001","pro 1500e"
"-c 50140481","# Kompatibilitetsinformation för Produkt 50140481

**Artikelnummer:** 50140481  

### Passar till
- samma läsare
- » Levereras färdigmonterade i fastighetsbox, värdefack och laddskåp
- » Typ: Solenoid
- » Aktiv öppningstid: 5 st
- » Strömförsörjning: 12 V 250 mA 
- » Driftstemperatur: -20 till +60 
- » Spolresistans: 55 Ohm vid +20 
- » Driftspääning: 10 V
- » Max spänning: 26 V

#### Artikel  
- samma läsare
- » Levereras färdigmonterade i fastighetsbox, värdefack och laddskåp
- » Typ: Solenoid
- » Aktiv öppningstid: 5 st
- » Strömförsörjning: 12 V 250 mA 
- » Driftstemperatur: -20 till +60 
- » Spolresistans: 55 Ohm vid +20 
- » Driftspääning: 10 V
- » Max spänning: 26 V
#### Artikel  
","0.8","Produkt 50140481"
"-c 50142401","# Kompatibilitetsinformation för ASSA ARX Passersystem

**Artikelnummer:** 50142401  

### Passar till
- en växel på ett företag eller direkt till de boende i ett flerbostadshus via ARX TELE  
- entrén kan man enkelt styra vilka som får komma in beroende på tid på dygnet  
","0.8","ASSA ARX Passersystem"
"-c ""ASSA ARX Passersystem""","# Kompatibilitetsinformation för ASSA ARX Passersystem

**Artikelnummer:** 50142401  

### Passar till
- en växel på ett företag eller direkt till de boende i ett flerbostadshus via ARX TELE  
- entrén kan man enkelt styra vilka som får komma in beroende på tid på dygnet  
","0.7200000000000001","ASSA ARX Passersystem"
"-c 5871089","# Kompatibilitetsinformation för Produkt 5871089

**Artikelnummer:** 5871089  
","0.8","Produkt 5871089"
"-c 13787","# Kompatibilitetsinformation för Fjädervred

**Artikelnummer:** 13787  

### Passar till
- R245/15/15 innebär att slutblecket passar ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- både höger- och vänsterhängd dörr  
- de flesta godkända regel-, hakregel- och fallregellås  
- dörrautomatik måste funktionen öppningsfördröjning finnas och användas i dörrautomatiken  
- ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- plint 1 = + 24V DC stabiliserad och
Ansluts till plint 1 = + 24V DC stabiliserad och
Öppnasignal med slutning 
DC stabiliserad och filtrerad likspänning  
- plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 2 = 0V
Ansluts till plint 2 = 0V Obs! *stabiliserad likspänning  
- plint 1 och 5  
- plint 2 = 0V
filtrerad likspänning Ansluts till plint 2 = 0V
Obs!
Obs!
plint 2 och 4  
- plint 6 och 7  
- samtliga<br>av våra<br>monteringsstolpar  
- skyddsjord  
- så väl vänster- som höger-
Om V eller H saknas i artikelnumret betyder det att slutblecket är vändbart och passar så väl vänster- som höger-
är vändbart och passar både vänster-
är vändbart och passar både vänster-
Plösmått
Plösmått
Total längd
Total längd
Anger slutbleckets plösmått i mm  
","0.8","**Fjädervred**"
"-c ""**Fjädervred**""","# Kompatibilitetsinformation för Fjädervred

**Artikelnummer:** 13787  

### Passar till
- R245/15/15 innebär att slutblecket passar ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- både höger- och vänsterhängd dörr  
- de flesta godkända regel-, hakregel- och fallregellås  
- dörrautomatik måste funktionen öppningsfördröjning finnas och användas i dörrautomatiken  
- ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- plint 1 = + 24V DC stabiliserad och
Ansluts till plint 1 = + 24V DC stabiliserad och
Öppnasignal med slutning 
DC stabiliserad och filtrerad likspänning  
- plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 2 = 0V
Ansluts till plint 2 = 0V Obs! *stabiliserad likspänning  
- plint 1 och 5  
- plint 2 = 0V
filtrerad likspänning Ansluts till plint 2 = 0V
Obs!
Obs!
plint 2 och 4  
- plint 6 och 7  
- samtliga<br>av våra<br>monteringsstolpar  
- skyddsjord  
- så väl vänster- som höger-
Om V eller H saknas i artikelnumret betyder det att slutblecket är vändbart och passar så väl vänster- som höger-
är vändbart och passar både vänster-
är vändbart och passar både vänster-
Plösmått
Plösmått
Total längd
Total längd
Anger slutbleckets plösmått i mm  
","0.7200000000000001","**Fjädervred**"
"-c 00177","# Kompatibilitetsinformation för 48 LCU9101

**Artikelnummer:** 00177  

### Passar till
- ""plug and play"" teknik  
- en dator med rätt drivrutin installerad  
","0.8","**48** LCU9101"
"-c ""**48** LCU9101""","# Kompatibilitetsinformation för 48 LCU9101

**Artikelnummer:** 00177  

### Passar till
- ""plug and play"" teknik  
- en dator med rätt drivrutin installerad  
","0.7200000000000001","**48** LCU9101"
"-c 00068","# Kompatibilitetsinformation för Produkt 00068

**Artikelnummer:** 00068  

### Passar till
- ""plug and play"" teknik  
- en dator med rätt drivrutin installerad  
- kortet  
","0.8","Produkt 00068"
"-c 50149375","# Kompatibilitetsinformation för DBL360/DBL362 ASSA ABLOY

**Artikelnummer:** 50149375  

### Passar till
- ARX, RX WEB
#### Övrigt

- Valbar rättvänd/omvänd funktion
- Vändbar höger/vänster
- Har inbyggd sabotagekontakt
- Gjutna kåpor
- Kompletteras med trycke, cylinder och cylinderbehör

#### Material

- Mattborstad krom
#### Artikelnummer

- DBL360 med låshus  S556 724 000
- DBL362 med låshus  S556 724 001

(_page_1_Picture_39  
- ARX, RX WEB
#### Övrigt
- Valbar rättvänd/omvänd funktion
- Vändbar höger/vänster
- Har inbyggd sabotagekontakt
- Gjutna kåpor
- Kompletteras med trycke, cylinder och cylinderbehör
#### Material
- Mattborstad krom
#### Artikelnummer
- DBL360 med låshus  S556 724 000
- DBL362 med låshus  S556 724 001
(_page_1_Picture_39  
- ett SELV klassat aggregat)  
","0.8","DBL360/DBL362 **ASSA ABLOY**"
"-c ""DBL360/DBL362 **ASSA ABLOY**""","# Kompatibilitetsinformation för DBL360/DBL362 ASSA ABLOY

**Artikelnummer:** 13396558  

### Passar till
- ett SELV klassat aggregat)  
","0.7200000000000001","DBL360/DBL362 **ASSA ABLOY**"
"-c 1014113","# Kompatibilitetsinformation för Installations- och servicehandbok Originalinstruktioner

**Artikelnummer:** 1014113  

### Passar till
- både tryckande och dragande armsystem  
- både vänster- och högerhängda dörrar och är inte beroende av gångjärnens placering  
- den grundläggande styrmodulen CSDB  
- praktiskt taget alla typer av yttre och inre slagdörrar  
- rörelsehindrade: Art  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
- slavenheten CSDA-S  
","0.8","Installations- och servicehandbok Originalinstruktioner"
"-c ""Installations- och servicehandbok Originalinstruktioner""","# Kompatibilitetsinformation för Installations- och servicehandbok Originalinstruktioner

**Artikelnummer:** 1011706  

### Passar till
- 24 V DC och kopplas in i EXU-SA-reläets utgångsterminal  
- Normal dörröppnare  
- både tryckande och dragande armsystem  
- både vänster- och högerhängda dörrar och är inte beroende av gångjärnens placering  
- kopplingsplint nr 8 och jord  
- n i spåren  
- praktiskt taget alla typer av yttre och inre slagdörrar  
- rörelsehindrade:

(_page_31_Picture_11  
- rörelsehindrade:
(_page_31_Picture_11  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
","0.7200000000000001","Installations- och servicehandbok Originalinstruktioner"
"-c 1011706","# Kompatibilitetsinformation för Installations- och servicehandbok Originalinstruktioner

**Artikelnummer:** 1011706  

### Passar till
- 24 V DC och kopplas in i EXU-SA-reläets utgångsterminal  
- Normal dörröppnare  
- både tryckande och dragande armsystem  
- både vänster- och högerhängda dörrar och är inte beroende av gångjärnens placering  
- kopplingsplint nr 8 och jord  
- n i spåren  
- praktiskt taget alla typer av yttre och inre slagdörrar  
- rörelsehindrade:

(_page_31_Picture_11  
- rörelsehindrade:
(_page_31_Picture_11  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
","0.8","Installations- och servicehandbok Originalinstruktioner"
"-c 31020","# Kompatibilitetsinformation för *Förklaring*

**Artikelnummer:** 31020  

### Passar till
- att sätta service intervallen och den kan återställas efter att servicen är utförd  
- ett passersystem för att få ett mail  
- hålen på armen när dörren är stängd, skruva därefter fast medföljande M6x16 bult för att fästa armen  
- sig efter aktuella dörregenskaper  
- yrkesmässigt kompetent personal med lämplig utbildning  
","0.8","*Förklaring*"
"-c ""*Förklaring*""","# Kompatibilitetsinformation för *Förklaring*

**Artikelnummer:** 31020  

### Passar till
- att sätta service intervallen och den kan återställas efter att servicen är utförd  
- ett passersystem för att få ett mail  
- hålen på armen när dörren är stängd, skruva därefter fast medföljande M6x16 bult för att fästa armen  
- sig efter aktuella dörregenskaper  
- yrkesmässigt kompetent personal med lämplig utbildning  
","0.7200000000000001","*Förklaring*"
"-c 78056","# Kompatibilitetsinformation för dormakaba c-lever compact HAC

**Artikelnummer:** 78056  

### Passar till
- endast den användning som anges i kapitlet Produktbeskrivning  
","0.8","dormakaba c-lever compact HAC"
"-c ""dormakaba c-lever compact HAC""","# Kompatibilitetsinformation för dormakaba c-lever compact HAC

**Artikelnummer:** 78056  

### Passar till
- endast den användning som anges i kapitlet Produktbeskrivning  
","0.7200000000000001","dormakaba c-lever compact HAC"
"-c 10020144","# Kompatibilitetsinformation för TEKNISK SPECIFIKATION

**Artikelnummer:** 10020144  

### Passar till
- att användas tillsammans med centralapparater i lares 4  
- det lokala nätverket  via en nätverkskabel till en nätverks- switch, helst av PoE typ som har en spännings- backup med batteri  
","0.8","**TEKNISK SPECIFIKATION**"
"-c ""**TEKNISK SPECIFIKATION**""","# Kompatibilitetsinformation för TEKNISK SPECIFIKATION

**Artikelnummer:** 10020144  

### Passar till
- att användas tillsammans med centralapparater i lares 4  
- det lokala nätverket  via en nätverkskabel till en nätverks- switch, helst av PoE typ som har en spännings- backup med batteri  
","0.7200000000000001","**TEKNISK SPECIFIKATION**"
"-c 2100040","# Kompatibilitetsinformation för KSI2100040.302 KSI2100041.302 TOUCHMANÖVERPANEL

**Artikelnummer:** 2100040  

### Passar till
- att användas tillsammans med centralapparater i lares 4  
- det lokala nätverket  via en nätverkskabel till en nätverks- switch, helst av PoE typ som har en spännings- backup med batteri  
","0.8","KSI2100040.302 KSI2100041.302 **TOUCHMANÖVERPANEL**"
"-c ""KSI2100040.302 KSI2100041.302 **TOUCHMANÖVERPANEL**""","# Kompatibilitetsinformation för KSI2100040.302 KSI2100041.302 TOUCHMANÖVERPANEL

**Artikelnummer:** 2100040  

### Passar till
- att användas tillsammans med centralapparater i lares 4  
- det lokala nätverket  via en nätverkskabel till en nätverks- switch, helst av PoE typ som har en spännings- backup med batteri  
","0.7200000000000001","KSI2100040.302 KSI2100041.302 **TOUCHMANÖVERPANEL**"
"-c 50155284","# Kompatibilitetsinformation för ASSA Pando™ Secure Generisk läsare med knappsats

**Artikelnummer:** 50155284  

### Passar till
- ASSAs passersystem ARX eller RX WEB  
","0.8","ASSA Pando™ Secure Generisk läsare med knappsats"
"-c ""ASSA Pando™ Secure Generisk läsare med knappsats""","# Kompatibilitetsinformation för ASSA Pando™ Secure Generisk läsare med knappsats

**Artikelnummer:** 50155284  

### Passar till
- ASSAs passersystem ARX eller RX WEB  
","0.7200000000000001","ASSA Pando™ Secure Generisk läsare med knappsats"
"-c 27675","# Kompatibilitetsinformation för Produkt 27675

**Artikelnummer:** 27675  

### Passar till
- AC/DC-adaptern  
- din dator  
- för din dator  
- produkten och datorn  
","0.8","Produkt 27675"
"-c 333566","# Kompatibilitetsinformation för Installation Guide User Manual

**Artikelnummer:** 333566  

### Passar till
- bara åt ett håll  
- bäst  
","0.8","Installation Guide User Manual"
"-c ""Installation Guide User Manual""","# Kompatibilitetsinformation för Installation Guide User Manual

**Artikelnummer:** 333566  

### Passar till
- bara åt ett håll  
- bäst  
","0.7200000000000001","Installation Guide User Manual"
"-c 50457166","# Kompatibilitetsinformation för Centralenhet DCU-2

**Artikelnummer:** 50457166  

### Passar till
- alla Dinbox elektroniska produkter  
- till alla Dinbox elektroniska produkter  
","0.8","Centralenhet DCU-2"
"-c ""Centralenhet DCU-2""","# Kompatibilitetsinformation för Centralenhet DCU-2

**Artikelnummer:** 50457166  

### Passar till
- alla Dinbox elektroniska produkter  
- till alla Dinbox elektroniska produkter  
","0.7200000000000001","Centralenhet DCU-2"
"-c 7207580","# Kompatibilitetsinformation för Manöverpaneler

**Artikelnummer:** 7207580  

### Passar till
- EN50131: Om systemet inte är klart för tillkoppling så kommer systemet inte att tillkopplas och händelsen ""Fel vid tillkoppling"" att genereras  
","1.0","**Manöverpaneler**"
"-c ""**Manöverpaneler**""","# Kompatibilitetsinformation för Manöverpaneler

**Artikelnummer:** 7207580  

### Passar till
- EN50131: Om systemet inte är klart för tillkoppling så kommer systemet inte att tillkopplas och händelsen ""Fel vid tillkoppling"" att genereras  
","0.9","**Manöverpaneler**"
"-c 123456","# Kompatibilitetsinformation för Programmeringsmanual

**Artikelnummer:** 123456  

### Passar till
- EN50131: Om systemet inte är klart för tillkoppling så kommer systemet inte att tillkopplas och händelsen ""Fel vid tillkoppling"" att genereras  
- användare, utgångar, sektioner och enheter som används av användare , och kan användas att styra separat upptill åtta utgångar som kan aktiveras för varje händelse  
- en åtgärd (exempel, att skicka ett e-post meddelande eller utföra en tillkoppling  
","1.0","**Programmeringsmanual**"
"-c ""**Programmeringsmanual**""","# Kompatibilitetsinformation för Programmeringsmanual

**Artikelnummer:** 123456  

### Passar till
- EN50131: Om systemet inte är klart för tillkoppling så kommer systemet inte att tillkopplas och händelsen ""Fel vid tillkoppling"" att genereras  
- användare, utgångar, sektioner och enheter som används av användare , och kan användas att styra separat upptill åtta utgångar som kan aktiveras för varje händelse  
- en åtgärd (exempel, att skicka ett e-post meddelande eller utföra en tillkoppling  
","0.9","**Programmeringsmanual**"
"-c 50461025","# Kompatibilitetsinformation för 3. INSTALLATION

**Artikelnummer:** 50461025  
","0.72","**3. INSTALLATION**"
"-c ""**3. INSTALLATION**""","# Kompatibilitetsinformation för 3. INSTALLATION

**Artikelnummer:** 50461025  
","0.648","**3. INSTALLATION**"
"-c 20200302","# Kompatibilitetsinformation för Produkt 20200302

**Artikelnummer:** 20200302  
","0.72","Produkt 20200302"
"-c 345678","# Kompatibilitetsinformation för Programmeringsguide Touch Pro

**Artikelnummer:** 345678  

### Passar till
- dörren & dörrkarmens urfräsning  
- en av nödnycklarna innan du stänger dörren  
","0.8","**Programmeringsguide Touch Pro**"
"-c ""**Programmeringsguide Touch Pro**""","# Kompatibilitetsinformation för Programmeringsguide Touch Pro

**Artikelnummer:** 345678  

### Passar till
- dörren & dörrkarmens urfräsning  
- en av nödnycklarna innan du stänger dörren  
","0.7200000000000001","**Programmeringsguide Touch Pro**"
"-c 817383","# Kompatibilitetsinformation för Touch Pro

**Artikelnummer:** 817383  

### Passar till
- dörren & dörrkarmens urfräsning  
- en av nödnycklarna innan du stänger dörren  
","0.8","**Touch Pro**"
"-c ""**Touch Pro**""","# Kompatibilitetsinformation för Touch Pro

**Artikelnummer:** 817383  

### Passar till
- dörren & dörrkarmens urfräsning  
- en av nödnycklarna innan du stänger dörren  
","0.7200000000000001","**Touch Pro**"
"-c 50462223","# Kompatibilitetsinformation för ASSA ABLOY DAC630

**Artikelnummer:** 50462223  

### Passar till
- valfritt passer och säkerhetssystem där relevanta in och utgångsfunktioner finns  
","0.8","ASSA ABLOY DAC630"
"-c ""ASSA ABLOY DAC630""","# Kompatibilitetsinformation för ASSA ABLOY DAC630

**Artikelnummer:** 50462223  

### Passar till
- valfritt passer och säkerhetssystem där relevanta in och utgångsfunktioner finns  
","0.7200000000000001","ASSA ABLOY DAC630"
"-c 50463120","# Kompatibilitetsinformation för Driftsätta

**Artikelnummer:** 50463120  
","0.72","**Driftsätta**"
"-c ""**Driftsätta**""","# Kompatibilitetsinformation för Driftsätta

**Artikelnummer:** 50463120  
","0.648","**Driftsätta**"
"-c 50463333","# Kompatibilitetsinformation för Produktbeskrivning

**Artikelnummer:** 50463333  

### Passar till
- ett onlinesystem eller som ett offlinelås  
","0.8","Produktbeskrivning"
"-c ""Produktbeskrivning""","# Kompatibilitetsinformation för Produktbeskrivning

**Artikelnummer:** 50463333  

### Passar till
- ett onlinesystem eller som ett offlinelås  
","0.7200000000000001","Produktbeskrivning"
"-c 310335","# Kompatibilitetsinformation för Lysdiodsindikeringar

**Artikelnummer:** 310335  

### Passar till
- anläggningen

(_page_20_Figure_8  
- modul PIM eller EDM  
- pardörrar med överlappning  
- till anläggningen

(_page_20_Figure_8  
- till pardörrar med överlappning  
","0.8","**Lysdiodsindikeringar**"
"-c ""**Lysdiodsindikeringar**""","# Kompatibilitetsinformation för Lysdiodsindikeringar

**Artikelnummer:** 310335  

### Passar till
- anläggningen

(_page_20_Figure_8  
- modul PIM eller EDM  
- pardörrar med överlappning  
- till anläggningen

(_page_20_Figure_8  
- till pardörrar med överlappning  
","0.7200000000000001","**Lysdiodsindikeringar**"
"-c 300330","# Kompatibilitetsinformation för Säkerhet

**Artikelnummer:** 300330  

### Passar till
- 433 MHz  
- P1 och oavsett hur den är polariserad  
- P8/1, 4  
- RS485 A resp  
- aktivering av<br>bildskärm via t  
- anslutning till kortläsare med interface av Wiegand-typ  
- det publika telenätet  
- elnätet  
- exempelvis P4/13 kommer även P2/5 att mata<br>ut plus – viktigt vid användning av vibrationsdetektor  
- inomhusmiljö  
- lokalbussen på undercentral UC-50 och upptar en kortläsarplats  
- montage i UC-50  
- mot den 10-poliga hylskontakten på RS-50  
- mot undercentralens stiftlist P14  
- plint P6  enligt nedanstående schema  
- porttelefon PA-519  
- porttelefon PA-59 eller PA-519  
- slitsplintarna P1/P9, P2/P10 … P8/P16 och är avsäkrade två och två på plussidan med säkringarna FU3–FU6  på plintkortet  
- telenätet  
- undercentralen med bifogad kabel  
- vibrationsdetektorn  
","0.8","**Säkerhet**"
"-c ""**Säkerhet**""","# Kompatibilitetsinformation för Säkerhet

**Artikelnummer:** 300330  

### Passar till
- 433 MHz  
- P1 och oavsett hur den är polariserad  
- P8/1, 4  
- RS485 A resp  
- aktivering av<br>bildskärm via t  
- anslutning till kortläsare med interface av Wiegand-typ  
- det publika telenätet  
- elnätet  
- exempelvis P4/13 kommer även P2/5 att mata<br>ut plus – viktigt vid användning av vibrationsdetektor  
- inomhusmiljö  
- lokalbussen på undercentral UC-50 och upptar en kortläsarplats  
- montage i UC-50  
- mot den 10-poliga hylskontakten på RS-50  
- mot undercentralens stiftlist P14  
- plint P6  enligt nedanstående schema  
- porttelefon PA-519  
- porttelefon PA-59 eller PA-519  
- slitsplintarna P1/P9, P2/P10 … P8/P16 och är avsäkrade två och två på plussidan med säkringarna FU3–FU6  på plintkortet  
- telenätet  
- undercentralen med bifogad kabel  
- vibrationsdetektorn  
","0.7200000000000001","**Säkerhet**"
"-c 40035","# Kompatibilitetsinformation för Produkt 40035

**Artikelnummer:** 40035  

### Passar till
- 433 MHz  
- P1 och oavsett hur den är polariserad  
- P8/1, 4  
- RS485 A resp  
- aktivering av<br>bildskärm via t  
- anslutning till kortläsare med interface av Wiegand-typ  
- det publika telenätet  
- elnätet  
- exempelvis P4/13 kommer även P2/5 att mata<br>ut plus – viktigt vid användning av vibrationsdetektor  
- inomhusmiljö  
- lokalbussen på undercentral UC-50 och upptar en kortläsarplats  
- montage i UC-50  
- mot den 10-poliga hylskontakten på RS-50  
- mot undercentralens stiftlist P14  
- plint P6  enligt nedanstående schema  
- porttelefon PA-519  
- porttelefon PA-59 eller PA-519  
- slitsplintarna P1/P9, P2/P10 … P8/P16 och är avsäkrade två och två på plussidan med säkringarna FU3–FU6  på plintkortet  
- telenätet  
- undercentralen med bifogad kabel  
- vibrationsdetektorn  
","0.8","Produkt 40035"
"-c 50464167","# Kompatibilitetsinformation för MINIAIR 2

**Artikelnummer:** 50464167  

### Passar till
- analoga uppringare via dial capture  
","0.8","MINIAIR 2"
