"user_input","ai_output","confidence","source"
"-c 50131475","# Kompatibilitetsinformation för Produkt 50131475

**Artikelnummer:** 50131475  

### Passar till
- larm- och passersystem där en robust och säker dosa behövs  
","0.8","Produkt 50131475"
"-c 6309601","# Kompatibilitetsinformation för Produkt 6309601

**Artikelnummer:** 6309601  

### Passar till
- skjutdörrar, garagedörrar, portar och andra objekt där en flexibel kabel behövs  
","0.8","Produkt 6309601"
"-c 50132254","# Kompatibilitetsinformation för Produkt 50132254

**Artikelnummer:** 50132254  

### Passar till
- modullås av standardtyp  
","0.8","Produkt 50132254"
"-c 50132282","# Kompatibilitetsinformation för INSTALLATIONSANVISNING SAFETRON ES17

**Artikelnummer:** 50132282  

### Passar till
- ES 17 i praktiskt taget alla urtag förberedda för elslutbleck av typen standard  
- bra som daglåsning i skalskydd och internlåsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerbostadshus  
- dörrar med normalt ställda krav på säkerhet  
- karmens material  
- låshus enligt skandinavisk standard med enkel- eller dubbelfallås

### Tekniska data

- 12-24VDC / 8-17 VAC
- Strömförbrukning:
- 12VDC: 100mA / 24VDC: 120mA • Mikrobrytare: 30VDC: 500mA

(_page_0_Picture_17  
- till dörrar med normalt ställda krav på säkerhet  
","0.8","INSTALLATIONSANVISNING SAFETRON ES17"
"-c ""INSTALLATIONSANVISNING SAFETRON ES17""","# Kompatibilitetsinformation för INSTALLATIONSANVISNING SAFETRON ES17


### Passar till
- ES17 i praktiskt taget alla urtag förberedda för elslutbleck av typen standard  
- bra som daglåsning i skalskydd och internlåsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerbostadshus  
- branddörrar med normalt ställda krav på säkerhet men höga krav på driftsäkerhet  
- karmens material  
- låshus enligt skandinavisk standard med enkel- eller dubbelfallås

### Tekniska data

- 12-24VDC
- Strömförbrukning: 35mA
- Mikrobrytare: 30VDC: 500mA

(_page_0_Figure_19  
- till branddörrar med normalt ställda krav på säkerhet men höga krav på driftsäkerhet  
","0.7200000000000001","INSTALLATIONSANVISNING SAFETRON ES17"
"-c 817725","# Kompatibilitetsinformation för ASSA WC-behör 9567T

**Artikelnummer:** 817725  

### Passar till
- ASSAs låshus typ: 565- och 310-50/70 Beroende av dörrtjocklek väljs längd på skruv och

# Funktion

Låses eller öppnas från insidan genom att trycket förs uppåt eller nedåt ""flip-up"" Röd / vit markering från utsidan Öppningsbart från utsidan med skruvmejsel

## Artikelnummer

Hö: 706647101031 Vä: 706647102031

## Välj rätt beslag

(_page_0_Figure_16  
","1.0","ASSA WC-behör 9567T"
"-c ""ASSA WC-behör 9567T""","# Kompatibilitetsinformation för ASSA WC-behör 9567T

**Artikelnummer:** 817725  

### Passar till
- ASSAs låshus typ: 565- och 310-50/70 Beroende av dörrtjocklek väljs längd på skruv och

# Funktion

Låses eller öppnas från insidan genom att trycket förs uppåt eller nedåt ""flip-up"" Röd / vit markering från utsidan Öppningsbart från utsidan med skruvmejsel

## Artikelnummer

Hö: 706647101031 Vä: 706647102031

## Välj rätt beslag

(_page_0_Figure_16  
","0.9","ASSA WC-behör 9567T"
"-c 001944","# Kompatibilitetsinformation för Produkt 001944

**Artikelnummer:** 001944  
","0.8","Produkt 001944"
"-c 000414","# Kompatibilitetsinformation för Produkt 000414

**Artikelnummer:** 000414  
","0.8","Produkt 000414"
"-c 000240","# Kompatibilitetsinformation för Produkt 000240

**Artikelnummer:** 000240  
","0.8","Produkt 000240"
"-c 002475","# Kompatibilitetsinformation för Produkt 002475

**Artikelnummer:** 002475  
","0.8","Produkt 002475"
"-c 000711","# Kompatibilitetsinformation för Produkt 000711

**Artikelnummer:** 000711  
","0.8","Produkt 000711"
"-c 16281","# Kompatibilitetsinformation för Produkt 16281

**Artikelnummer:** 16281  

### Passar till
- de flesta tidsepoker  
- till: utåtgående*
	- *inåtgående*
	- *dreh-kip*
	- *vridfönster  
","0.8","Produkt 16281"
"-c 50134608","# Kompatibilitetsinformation för Produkt 50134608

**Artikelnummer:** 50134608  

### Passar till
- låshus ASSA 711 eller 732 med dorndjup 50 eller 70 mm
- Dörren kan alltid öppnas från insidan via utrymningshandtaget
- Vid användning av låshus 711 är återinrymning möjlig via utsidas draghandtag efter utrymning
- För dörrar med mindre C-mått än 25 mm rekommenderas minst en 3 mm distansskylt 179

# ASSA 179G

(_page_1_Picture_1  
","0.8","Produkt 50134608"
"-c 222222","# Kompatibilitetsinformation för Programmeringsguide Sargent & Greenleaf

**Artikelnummer:** 222222  

### Passar till
- Enkelkommando  alternativt Dubbelkommando  
","0.8","Programmeringsguide Sargent & Greenleaf"
"-c ""Programmeringsguide Sargent & Greenleaf""","# Kompatibilitetsinformation för Programmeringsguide Sargent & Greenleaf

**Artikelnummer:** 222222  

### Passar till
- Enkelkommando  alternativt Dubbelkommando  
","0.7200000000000001","Programmeringsguide Sargent & Greenleaf"
"-c 861241","# Kompatibilitetsinformation för Produkt 861241

**Artikelnummer:** 861241  

### Passar till
- Enkelkommando alternativt Dubbelkommando  
","0.8","Produkt 861241"
"-c 00026","# Kompatibilitetsinformation för Produkt 00026

**Artikelnummer:** 00026  

### Passar till
- DIN-L- och DIN-R-dörrar  
- DIN-L- och DIN-Rdörrar  
- brand- och rökavskiljande dörrar  
- både DIN-L- och DIN-R-dörrar och kan kombineras med alla dörrstängarutföranden i XEA-designen  
- både DIN-L- och DIN-R-dörrar och kombineras med dörrstängare TS 98 XEA  
","0.8","Produkt 00026"
"-c 50138649","# Kompatibilitetsinformation för Produkt 50138649

**Artikelnummer:** 50138649  

### Passar till
- de på marknaden vanligast förekommande Skandinaviska ovalcylindrar  
","0.8","Produkt 50138649"
"-c 13637","# Kompatibilitetsinformation för Produkt 13637

**Artikelnummer:** 13637  

### Passar till
- elslutblecket med liten justering in i urtaget för dörrkarmens standardslutbleck  
","0.8","Produkt 13637"
"-c 50138942","# Kompatibilitetsinformation för Produkt 50138942

**Artikelnummer:** 50138942  

### Passar till
- systemet, spänning och busskommunikation  
","0.8","Produkt 50138942"
"-c 50139328","# Kompatibilitetsinformation för Produkt 50139328

**Artikelnummer:** 50139328  

### Passar till
- Smartphone Alarm

### Tillbehör till Standard Alarm

(_page_0_Picture_30  
- dig

### Enkelt att installera

Alla delarna i systemet är redan förberedda för enklaste möjliga plug-n-play-installation  
- just dig  
","0.8","Produkt 50139328"
"-c 50139364","# Kompatibilitetsinformation för Produkt 50139364

**Artikelnummer:** 50139364  

### Passar till
- anslutning till Aritech FP1264/FP2000 och 2X-seriens brandcentraler  
","0.8","Produkt 50139364"
"-c 50139366","# Kompatibilitetsinformation för Produkt 50139366

**Artikelnummer:** 50139366  

### Passar till
- ett 2- tråds ledningsnät för seriens slinga och strömförsörjs från slingan dvs ingen extern strömkälla krävs  
","0.8","Produkt 50139366"
"-c 00003","# Kompatibilitetsinformation för Produkt 00003

**Artikelnummer:** 00003  
","0.72","Produkt 00003"
"-c 50139368","# Kompatibilitetsinformation för Produkt 50139368

**Artikelnummer:** 50139368  

### Passar till
- ett 2-tråds ledningsnät för 2000-seriens slinga och strömförsörjs från slingan, dvs ingen extern strömkälla krävs för normalt belastade slingor  
","0.8","Produkt 50139368"
"-c 50139369","# Kompatibilitetsinformation för Produkt 50139369

**Artikelnummer:** 50139369  

### Passar till
- ett 2-tråds ledningsnät för 2000-seriens slinga och strömförsörjs från slingan, dvs ingen extern strömkälla krävs för normalt belastade slingor  
","0.8","Produkt 50139369"
"-c 50139371","# Kompatibilitetsinformation för Produkt 50139371

**Artikelnummer:** 50139371  

### Passar till
- ett 2-tråds ledningsnät för 2000-seriens slinga och strömförsörjs från slingan, dvs ingen extern strömkälla krävs  
","0.8","Produkt 50139371"
"-c 405306","# Kompatibilitetsinformation för Produkt 405306

**Artikelnummer:** 405306  
","0.72","Produkt 405306"
"-c 50139375","# Kompatibilitetsinformation för Produkt 50139375

**Artikelnummer:** 50139375  

### Passar till
- brandlarmcentraler i 2X-serien  
- till brandlarmcentraler i 2X-serien  
","0.8","Produkt 50139375"
"-c 50139376","# Kompatibilitetsinformation för Installationssnabbguide 2X-serien

**Artikelnummer:** 50139376  
","0.72","Installationssnabbguide 2X-serien"
"-c ""Installationssnabbguide 2X-serien""","# Kompatibilitetsinformation för Installationssnabbguide 2X-serien

**Artikelnummer:** 50139376  
","0.648","Installationssnabbguide 2X-serien"
"-c 9140345","# Kompatibilitetsinformation för Skjutdörrar

**Artikelnummer:** 9140345  

### Passar till
- även till sidomarkiser

(_page_0_Picture_18  
","0.8","Skjutdörrar"
"-c ""Skjutdörrar""","# Kompatibilitetsinformation för Skjutdörrar

**Artikelnummer:** 9140345  

### Passar till
- även till sidomarkiser

(_page_0_Picture_18  
","0.7200000000000001","Skjutdörrar"
"-c 013622","# Kompatibilitetsinformation för Produkt 013622

**Artikelnummer:** 013622  

### Passar till
- 950N2

#### Montageplåt

- Montageplåt med gängade hål  och försänkta hål  för att förenkla installationen, T = 8 mm  
- 950N2

#### Radiomottagare DS, instick

Radiomottagare FAAC RP 433 DS

- 1-kanal insticksmodell 433 MHz som passar direkt i dörrautomatik FAAC 950N2
- Mottagaren programmeras enkelt med DIP-omkopplare
- Passar till radiosändare art  
- A951

(_page_11_Picture_1  
- arm art  
- armar art  
- både höger- och vänsterhängda dörrar
- För ledad arm eller glidarm
- Push & Go funktion
- Självåterställande vid driftstörning
- Strömförsörjning 230V, 100VA
- Tillval: Batteri back-up under förlängd kåpa, lackerad i valfri RAL/NCS kulör *Typgodkänd för brandklassning*

(_page_3_Picture_11  
- både höger- och vänsterhängda dörrar
- Försedd med funktionsväljare
- För tryckande/dragande armsystem
- Självåterställande vid driftstörning
- Strömförsörjning 230V
- Tillval: Batteri back-up, kåpa lackerad i valfri RAL/NCS kulör

(_page_9_Picture_11  
- direkt i dörrautomatik FAAC 950N2
- Mottagaren programmeras enkelt med DIP-omkopplare
- Passar till radiosändare art  
- direkt i dörrautomatik FAAC 950N2
- Mottagaren programmeras enkelt med självlärande programmering
- Passar till radiosändare art  
- för både höger- och vänsterhängda dörrar
- För ledad arm eller glidarm
- Push & Go funktion
- Självåterställande vid driftstörning
- Strömförsörjning 230V, 100VA
- Tillval: Batteri back-up under förlängd kåpa, lackerad i valfri RAL/NCS kulör *Typgodkänd för brandklassning*

(_page_3_Picture_11  
- för både höger- och vänsterhängda dörrar
- Försedd med funktionsväljare
- För tryckande/dragande armsystem
- Självåterställande vid driftstörning
- Strömförsörjning 230V
- Tillval: Batteri back-up, kåpa lackerad i valfri RAL/NCS kulör

(_page_9_Picture_11  
- för hårt utsatta miljöer så som idrottsanläggningar och skolor

(_page_19_Picture_22  
- hårt utsatta miljöer så som idrottsanläggningar och skolor

(_page_19_Picture_22  
- radiosändare art  
- till arm art  
- till armar art  
- till art  
- tillsammans med mottagare ex  
","0.8","Produkt 013622"
"-c 50139490","# Kompatibilitetsinformation för Produkt 50139490

**Artikelnummer:** 50139490  

### Passar till
- ASSAs passersystem ARX eller RX WEB  
","0.8","Produkt 50139490"
"-c 50140269","# Kompatibilitetsinformation för Produkt 50140269

**Artikelnummer:** 50140269  

### Passar till
- till verktyg upp till 30mm  
- verktyg upp till 30mm  
","0.8","Produkt 50140269"
"-c 50140388","# Kompatibilitetsinformation för pro 1500e

**Artikelnummer:** 50140388  

### Passar till
- alla ACTpro-system
- Spänningsövervakning
- Glaskrossövervakning
- Övervakning av nätspänningsnärvaro, utmatningsspänning och sabotage
- Fel rapporterade på webbgränssnittet och programvaran till ACT Enterprise
- Anti-passback
- Brandåsidosättning
- Sluss/Interlock
- Larma/larma av centralapparat för inkräktarlarm
- IO-modulsupport 
- Hisskontroll
- TCP/IP DHCP/Statiska IP-adresser
- Extra rättigheter och dörrplaner ingår
- Webserver inuti
- Statuslysdioder
- Utrymme i inneslutningen för kabelhantering
- Stöder dörrhanteringsteknik med upp till 32 dörrar
- Kompatibel med alla ACT-läsare

[AS1]

#### Produktspecifikation:  
","0.8","pro 1500e"
"-c ""pro 1500e""","# Kompatibilitetsinformation för pro 1500e

**Artikelnummer:** 50140388  

### Passar till
- alla ACTpro-system
- Spänningsövervakning
- Glaskrossövervakning
- Övervakning av nätspänningsnärvaro, utmatningsspänning och sabotage
- Fel rapporterade på webbgränssnittet och programvaran till ACT Enterprise
- Anti-passback
- Brandåsidosättning
- Sluss/Interlock
- Larma/larma av centralapparat för inkräktarlarm
- IO-modulsupport 
- Hisskontroll
- TCP/IP DHCP/Statiska IP-adresser
- Extra rättigheter och dörrplaner ingår
- Webserver inuti
- Statuslysdioder
- Utrymme i inneslutningen för kabelhantering
- Stöder dörrhanteringsteknik med upp till 32 dörrar
- Kompatibel med alla ACT-läsare

[AS1]

#### Produktspecifikation:  
","0.7200000000000001","pro 1500e"
"-c 50140390","# Kompatibilitetsinformation för Produkt 50140390

**Artikelnummer:** 50140390  

### Passar till
- en inbyggd reedkontakt och/eller en extern  
","0.8","Produkt 50140390"
"-c 50140481","# Kompatibilitetsinformation för Lås Elektroniskt lås

**Artikelnummer:** 50140481  

### Passar till
- samma läsare
- » Levereras färdigmonterade i fastighetsbox, värdefack och laddskåp
- » Typ: Solenoid
- » Aktiv öppningstid: 5 st
- » Strömförsörjning: 12 V 250 mA 
- » Driftstemperatur: -20 till +60 
- » Spolresistans: 55 Ohm vid +20 
- » Driftspääning: 10 V
- » Max spänning: 26 V

#### Artikel  
","0.8","Lås Elektroniskt lås"
"-c ""Lås Elektroniskt lås""","# Kompatibilitetsinformation för Lås Elektroniskt lås

**Artikelnummer:** 50140481  

### Passar till
- samma läsare
- » Levereras färdigmonterade i fastighetsbox, värdefack och laddskåp
- » Typ: Solenoid
- » Aktiv öppningstid: 5 st
- » Strömförsörjning: 12 V 250 mA 
- » Driftstemperatur: -20 till +60 
- » Spolresistans: 55 Ohm vid +20 
- » Driftspääning: 10 V
- » Max spänning: 26 V

#### Artikel  
","0.7200000000000001","Lås Elektroniskt lås"
"-c 20101","# Kompatibilitetsinformation för Produkt 20101

**Artikelnummer:** 20101  

### Passar till
- bäst eller bägge två om man vill ha extra säkerhet för uppkoppling  
","0.8","Produkt 20101"
"-c 50140707","# Kompatibilitetsinformation för Produkt 50140707

**Artikelnummer:** 50140707  

### Passar till
- System Nexas fjärrkontroller, sändare och Nexa Bridge  
","0.8","Produkt 50140707"
"-c 493340","# Kompatibilitetsinformation för Elektromekaniskt skåplås ASSA ABLOY SENSE

**Artikelnummer:** 493340  
","0.72","Elektromekaniskt skåplås ASSA ABLOY SENSE"
"-c ""Elektromekaniskt skåplås ASSA ABLOY SENSE""","# Kompatibilitetsinformation för Elektromekaniskt skåplås ASSA ABLOY SENSE

**Artikelnummer:** 493340  
","0.648","Elektromekaniskt skåplås ASSA ABLOY SENSE"
"-c 493310","# Kompatibilitetsinformation för Elektromekaniskt skåplås ASSA ABLOY PIN

**Artikelnummer:** 493310  
","0.72","Elektromekaniskt skåplås ASSA ABLOY PIN"
"-c ""Elektromekaniskt skåplås ASSA ABLOY PIN""","# Kompatibilitetsinformation för Elektromekaniskt skåplås ASSA ABLOY PIN

**Artikelnummer:** 493310  
","0.648","Elektromekaniskt skåplås ASSA ABLOY PIN"
"-c 50142041","# Kompatibilitetsinformation för Produkt 50142041

**Artikelnummer:** 50142041  

### Passar till
- centralenheter av typen Styra 3000 eller TC 700  
- det nyckelhålsformade skruvhålet  
- föregångarna AT 20 och AT 21  
","0.8","Produkt 50142041"
"-c 35159","# Kompatibilitetsinformation för SÄKERHETSDATABLAD

**Artikelnummer:** 35159  
","1.0","SÄKERHETSDATABLAD"
"-c ""SÄKERHETSDATABLAD""","# Kompatibilitetsinformation för SÄKERHETSDATABLAD

**Artikelnummer:** 35159  
","0.9","SÄKERHETSDATABLAD"
"-c 28097","# Kompatibilitetsinformation för Produkt 28097

**Artikelnummer:** 28097  
","0.72","Produkt 28097"
"-c 50142395","# Kompatibilitetsinformation för Produkt 50142395

**Artikelnummer:** 50142395  

### Passar till
- de flesta typer av säkerhetsinstallationer  
- till de flesta typer av säkerhetsinstallationer  
","0.8","Produkt 50142395"
"-c 50142401","# Kompatibilitetsinformation för ASSA ARX Passersystem

**Artikelnummer:** 50142401  

### Passar till
- en växel på ett företag eller direkt till de boende i ett flerbostadshus via ARX TELE  
- entrén kan man enkelt styra vilka som får komma in beroende på tid på dygnet  
","0.8","ASSA ARX Passersystem"
"-c ""ASSA ARX Passersystem""","# Kompatibilitetsinformation för ASSA ARX Passersystem

**Artikelnummer:** 50142401  

### Passar till
- en växel på ett företag eller direkt till de boende i ett flerbostadshus via ARX TELE  
- entrén kan man enkelt styra vilka som får komma in beroende på tid på dygnet  
","0.7200000000000001","ASSA ARX Passersystem"
"-c 50142502","# Kompatibilitetsinformation för Produkt 50142502

**Artikelnummer:** 50142502  

### Passar till
- automatiska tätningströsklar  
- profil / urtag djup  
","0.8","Produkt 50142502"
"-c 70555","# Kompatibilitetsinformation för Produkt 70555

**Artikelnummer:** 70555  

### Passar till
- överallt

EMSW EMO är en av marknadens tystaste dörröppnare  
","0.8","Produkt 70555"
"-c 50142553","# Kompatibilitetsinformation för Produkt 50142553

**Artikelnummer:** 50142553  

### Passar till
- både trä-,<br>stål- och aluminiumdörrar  
","0.8","Produkt 50142553"
"-c 6302043","# Kompatibilitetsinformation för Produkt 6302043

**Artikelnummer:** 6302043  

### Passar till
- även bra i kombibrandlarm med 12 VDC spänning  
","0.8","Produkt 6302043"
"-c 5871089","# Kompatibilitetsinformation för Produkt 5871089

**Artikelnummer:** 5871089  
","0.8","Produkt 5871089"
"-c 50143072","# Kompatibilitetsinformation för Produkt 50143072

**Artikelnummer:** 50143072  

### Passar till
- användning både inom- och utomhus  
- för användning både inom- och utomhus  
- styrenheten   4 mm tjock<br>glaspanel   Händelselogg   Integrerat EAL5+-certifierat<br>säkerhetselement   ECDSA- och AES-kryptering  
","0.8","Produkt 50143072"
"-c 00068","# Kompatibilitetsinformation för Produkt 00068

**Artikelnummer:** 00068  

### Passar till
- ""plug and play"" teknik  
- en dator med rätt drivrutin installerad  
- kortet  
","0.8","Produkt 00068"
"-c 50149375","# Kompatibilitetsinformation för DBL360/DBL362 ASSA ABLOY

**Artikelnummer:** 50149375  

### Passar till
- ARX, RX WEB
#### Övrigt

- Valbar rättvänd/omvänd funktion
- Vändbar höger/vänster
- Har inbyggd sabotagekontakt
- Gjutna kåpor
- Kompletteras med trycke, cylinder och cylinderbehör

#### Material

- Mattborstad krom
#### Artikelnummer

- DBL360 med låshus  S556 724 000
- DBL362 med låshus  S556 724 001

(_page_1_Picture_39  
- ett SELV klassat aggregat)  
","0.8","DBL360/DBL362 **ASSA ABLOY**"
"-c ""DBL360/DBL362 **ASSA ABLOY**""","# Kompatibilitetsinformation för DBL360/DBL362 ASSA ABLOY

**Artikelnummer:** 13396558  

### Passar till
- ett SELV klassat aggregat)  
","0.7200000000000001","DBL360/DBL362 **ASSA ABLOY**"
"-c 20181010","# Kompatibilitetsinformation för Produkt 20181010

**Artikelnummer:** 20181010  

### Passar till
- dörrar med rundcylinder och modullåshus  
","0.8","Produkt 20181010"
"-c 50149905","# Kompatibilitetsinformation för INSTALLATIONSANVISNING SAFETRON ES19

**Artikelnummer:** 50149905  

### Passar till
- ES 19 i praktiskt taget alla urtag förberedda för elslutbleck av typen standard  
- bra som daglåsning i skalskydd och internlåsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerbostadshus  
- branddörrar med normalt ställda krav på säkerhet men höga krav på driftsäkerhet  
- karmens material  
- låshus enligt skandinavisk standard med enkel- eller dubbelfallås

#### Tekniska data

- 12-24VDC
- Strömförbrukning: max 30mA
- Mikrobrytare: 30VDC: 500mA

(_page_0_Figure_18  
- till branddörrar med normalt ställda krav på säkerhet men höga krav på driftsäkerhet  
","0.8","INSTALLATIONSANVISNING SAFETRON ES19"
"-c ""INSTALLATIONSANVISNING SAFETRON ES19""","# Kompatibilitetsinformation för INSTALLATIONSANVISNING SAFETRON ES19

**Artikelnummer:** 50149905  

### Passar till
- ES 19 i praktiskt taget alla urtag förberedda för elslutbleck av typen standard  
- bra som daglåsning i skalskydd och internlåsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerbostadshus  
- branddörrar med normalt ställda krav på säkerhet men höga krav på driftsäkerhet  
- karmens material  
- låshus enligt skandinavisk standard med enkel- eller dubbelfallås

#### Tekniska data

- 12-24VDC
- Strömförbrukning: max 30mA
- Mikrobrytare: 30VDC: 500mA

(_page_0_Figure_18  
- till branddörrar med normalt ställda krav på säkerhet men höga krav på driftsäkerhet  
","0.7200000000000001","INSTALLATIONSANVISNING SAFETRON ES19"
"-c 83452","# Kompatibilitetsinformation för Produkt 83452

**Artikelnummer:** 83452  

### Passar till
- vanliga transport- & lagercontainrar
- Containerlåset är av extremt tåligt stål
- Inbyggt monoblock och 10/30-halvcylinder av Europa-profil
- Alla delar är korrosionsskyddade
- Går att montera och demontera enkelt utan att lämna spår på objektet  
","0.8","Produkt 83452"
"-c 50150727","# Kompatibilitetsinformation för Produkt 50150727

**Artikelnummer:** 50150727  

### Passar till
- just din dörrmiljö  
","0.8","Produkt 50150727"
"-c 1014113","# Kompatibilitetsinformation för Slagdörrsöppnare EM EMSW

**Artikelnummer:** 1014113  

### Passar till
- både tryckande och dragande armsystem  
- både vänster- och högerhängda dörrar och är inte beroende av gångjärnens placering  
- den grundläggande styrmodulen CSDB  
- praktiskt taget alla typer av yttre och inre slagdörrar  
- rörelsehindrade: Art  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
- slavenheten CSDA-S  
","0.8","Slagdörrsöppnare EM EMSW"
"-c ""Slagdörrsöppnare EM EMSW""","# Kompatibilitetsinformation för Slagdörrsöppnare EM EMSW

**Artikelnummer:** 1014113  

### Passar till
- både tryckande och dragande armsystem  
- både vänster- och högerhängda dörrar och är inte beroende av gångjärnens placering  
- den grundläggande styrmodulen CSDB  
- praktiskt taget alla typer av yttre och inre slagdörrar  
- rörelsehindrade: Art  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
- slavenheten CSDA-S  
","0.7200000000000001","Slagdörrsöppnare EM EMSW"
"-c 06026","# Kompatibilitetsinformation för Produkt 06026

**Artikelnummer:** 06026  

### Passar till
- lika bra för handikappentréer, vårdhem och sjukhuskorridorer – där man ställer höga krav på flexibel och pålitlig funktion – som på varuhus, banker, hotell etc  
- nästan alla typer av slagdörrar, både inom- och utomhus  
- till nästan alla typer av slagdörrar, både inom- och utomhus  
","0.8","Produkt 06026"
"-c 54554","# Kompatibilitetsinformation för Produkt 54554

**Artikelnummer:** 54554  

### Passar till
- 220V AC  
- ett vägguttag av EU-typ för att tillhandahålla förlängt signalområde  
","0.8","Produkt 54554"
"-c 1011706","# Kompatibilitetsinformation för Slagdörrsöppnare EM PSW250

**Artikelnummer:** 1011706  

### Passar till
- 24 V DC och kopplas in i EXU-SA-reläets utgångsterminal  
- Normal dörröppnare  
- både tryckande och dragande armsystem  
- både vänster- och högerhängda dörrar och är inte beroende av gångjärnens placering  
- kopplingsplint nr 8 och jord  
- n i spåren  
- praktiskt taget alla typer av yttre och inre slagdörrar  
- rörelsehindrade:

(_page_31_Picture_11  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
","0.8","Slagdörrsöppnare EM PSW250"
"-c ""Slagdörrsöppnare EM PSW250""","# Kompatibilitetsinformation för Slagdörrsöppnare EM PSW250

**Artikelnummer:** 1011706  

### Passar till
- 24 V DC och kopplas in i EXU-SA-reläets utgångsterminal  
- Normal dörröppnare  
- både tryckande och dragande armsystem  
- både vänster- och högerhängda dörrar och är inte beroende av gångjärnens placering  
- kopplingsplint nr 8 och jord  
- n i spåren  
- praktiskt taget alla typer av yttre och inre slagdörrar  
- rörelsehindrade:

(_page_31_Picture_11  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
","0.7200000000000001","Slagdörrsöppnare EM PSW250"
"-c 50151092","# Kompatibilitetsinformation för Produkt 50151092

**Artikelnummer:** 50151092  

### Passar till
- lås:

## SAFETRON MOTORLÅS 6200

1  
","0.8","Produkt 50151092"
"-c 04400","# Kompatibilitetsinformation för Produkt 04400

**Artikelnummer:** 04400  

### Passar till
- dörrar i de flesta karmar  
- även dörrar med låga dorn och snäva öppningsradier  
","0.8","Produkt 04400"
"-c 28092","# Kompatibilitetsinformation för Produkt 28092

**Artikelnummer:** 28092  

### Passar till
- ATS-centralapparatens buss måste identifiera sig för ATS-centralapparaten med en unik adress som ställs in med DIP-omkopplarna 1 till 4 på DGP:n  
- dina behov  
","0.8","Produkt 28092"
"-c 31020","# Kompatibilitetsinformation för Produkt 31020

**Artikelnummer:** 31020  

### Passar till
- att sätta service intervallen och den kan återställas efter att servicen är utförd  
- ett passersystem för att få ett mail  
- hålen på armen när dörren är stängd, skruva därefter fast medföljande M6x16 bult för att fästa armen  
- sig efter aktuella dörregenskaper  
- yrkesmässigt kompetent personal med lämplig utbildning  
","0.8","Produkt 31020"
"-c 54550","# Kompatibilitetsinformation för SPCN340

**Artikelnummer:** 54550  

### Passar till
- den primära platsen  och den sekundära platsen  
- med den primära platsen  och den sekundära platsen  
","0.8","**SPCN340**"
"-c ""**SPCN340**""","# Kompatibilitetsinformation för SPCN340

**Artikelnummer:** 54550  

### Passar till
- den primära platsen  och den sekundära platsen  
- med den primära platsen  och den sekundära platsen  
","0.7200000000000001","**SPCN340**"
"-c 50151882","# Kompatibilitetsinformation för Produkt 50151882

**Artikelnummer:** 50151882  

### Passar till
- bra både inomhus och utomhus, i privata miljöer såväl som i offentliga miljöer  
","0.8","Produkt 50151882"
"-c 50151902","# Kompatibilitetsinformation för Produkt 50151902

**Artikelnummer:** 50151902  

### Passar till
- följande passersystem

CDVI Atrium Vanderbilt Omnis, Entro Bravida Integra

(_page_1_Picture_14  
- till följande passersystem

CDVI Atrium Vanderbilt Omnis, Entro Bravida Integra

(_page_1_Picture_14  
","0.8","Produkt 50151902"
"-c 78056","# Kompatibilitetsinformation för Produkt 78056

**Artikelnummer:** 78056  

### Passar till
- endast den användning som anges i kapitlet Produktbeskrivning  
","0.8","Produkt 78056"
"-c 184105","# Kompatibilitetsinformation för Produkt 184105

**Artikelnummer:** 184105  

### Passar till
- träeller glasdörrar upp till 45 kg, beroende på utformning  
","0.8","Produkt 184105"
"-c 50152678","# Kompatibilitetsinformation för Produkt 50152678

**Artikelnummer:** 50152678  
","0.72","Produkt 50152678"
"-c 14604","# Kompatibilitetsinformation för Produkt 14604

**Artikelnummer:** 14604  

### Passar till
- för placering i kök, tvättstugan, källaren och andra ställen där matos, rök, fukt eller damm kan orsaka falsklarm  
- placering i kök, tvättstugan, källaren och andra ställen där matos, rök, fukt eller damm kan orsaka falsklarm  
","0.8","Produkt 14604"
"-c 50152948","# Kompatibilitetsinformation för Produkt 50152948

**Artikelnummer:** 50152948  

### Passar till
- standard Skandinaviska dörrar  
","0.8","Produkt 50152948"
"-c 123456","# Kompatibilitetsinformation för Produkt 123456

**Artikelnummer:** 123456  

### Passar till
- EN50131: Om systemet inte är klart för tillkoppling så kommer systemet inte att tillkopplas och händelsen ""Fel vid tillkoppling"" att genereras  
- användare, utgångar, sektioner och enheter som används av användare , och kan användas att styra separat upptill åtta utgångar som kan aktiveras för varje händelse  
- en åtgärd (exempel, att skicka ett e-post meddelande eller utföra en tillkoppling  
- sig automatiskt till upplösning och skärmstorleken på skärm som används  
","1.0","Produkt 123456"
